SEX,DESIGNATION,AGE,SALARY,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP,nb_months,yearsMonths,UNIT_Finance,UNIT_IT,UNIT_Management,UNIT_Marketing,UNIT_Operations,UNIT_Web,nb_months_log,yearsMonths_log,PAST EXP grouped,LEAVES REMAINING Z,LEAVES USED Z,DESIGNATION M
1,2,3.332204510175204,11.48738199049953,20,10,2,4.0,14,1.1666666666666667,0,1,0,0,0,0,2.6390573296152584,0.15415067982725836,2,0.5487366916928124,-0.5487366916928124,2
1,0,3.2188758248682006,10.637488727104339,27,3,5,3.0,16,1.3333333333333333,1,0,0,0,0,0,2.772588722239781,0.28768207245178085,1,-0.9652904366803198,0.9652904366803198,0
1,0,3.2188758248682006,10.748754781156906,21,9,5,1.0,31,2.5833333333333335,0,0,0,1,0,0,3.4339872044851463,0.949080554697146,1,0.33244710192522203,-0.33244710192522203,0
1,0,3.1354942159291497,10.613737640995735,30,0,2,1.0,11,0.9166666666666666,0,0,0,0,1,0,2.3978952727983707,-0.08701137698962981,1,-1.6141592059830907,1.6141592059830907,0
1,0,3.091042453358316,10.662586317888776,19,11,2,0.0,14,1.1666666666666667,0,0,0,1,0,0,2.6390573296152584,0.15415067982725836,0,0.7650262814604026,-0.7650262814604026,0
0,0,3.044522437723423,10.81229031944438,18,12,3,0.0,13,1.0833333333333333,0,0,0,0,0,1,2.5649493574615367,0.08004270767353636,0,0.9813158712279929,-0.9813158712279929,0
0,0,3.1780538303479458,10.766736093172735,21,9,3,1.0,24,2.0,0,0,0,1,0,0,3.1780538303479458,0.6931471805599453,1,0.33244710192522203,-0.33244710192522203,0
1,0,3.1780538303479458,10.724302090826434,16,14,2,0.0,30,2.5,0,1,0,0,0,0,3.4011973816621555,0.9162907318741551,0,1.4138950507631736,-1.4138950507631736,0
0,0,3.091042453358316,10.772204380296632,29,1,5,0.0,34,2.8333333333333335,0,0,0,1,0,0,3.5263605246161616,1.0414538748281612,0,-1.3978696162155004,1.3978696162155004,0
0,0,3.044522437723423,10.615505553846324,30,0,4,0.0,25,2.0833333333333335,0,1,0,0,0,0,3.2188758248682006,0.7339691750802005,0,-1.6141592059830907,1.6141592059830907,0
1,0,3.091042453358316,10.691717614342766,24,6,3,0.0,20,1.6666666666666665,1,0,0,0,0,0,2.995732273553991,0.5108256237659906,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.1780538303479458,10.602890127258581,19,11,5,0.0,32,2.6666666666666665,0,0,0,0,1,0,3.4657359027997265,0.9808292530117262,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.044522437723423,10.754962391475377,29,1,4,0.0,34,2.8333333333333335,1,0,0,0,0,0,3.5263605246161616,1.0414538748281612,0,-1.3978696162155004,1.3978696162155004,0
0,1,3.2188758248682006,11.155764688748388,21,9,5,2.0,24,2.0,0,0,0,1,0,0,3.1780538303479458,0.6931471805599453,1,0.33244710192522203,-0.33244710192522203,1
0,1,3.332204510175204,11.148103135324082,19,11,4,4.0,27,2.25,1,0,0,0,0,0,3.295836866004329,0.8109302162163288,2,0.7650262814604026,-0.7650262814604026,1
0,0,3.1354942159291497,10.61974072181055,19,11,5,1.0,17,1.4166666666666667,0,1,0,0,0,0,2.833213344056216,0.3483066942682158,1,0.7650262814604026,-0.7650262814604026,0
1,0,3.2188758248682006,10.77684990635436,15,15,3,1.0,31,2.5833333333333335,0,0,0,0,1,0,3.4339872044851463,0.949080554697146,1,1.6301846405307638,-1.6301846405307638,0
1,1,3.258096538021482,10.863316586424766,26,4,5,0.0,44,3.6666666666666665,0,0,0,0,1,0,3.784189633918261,1.2992829841302609,0,-0.7490008469127294,0.7490008469127294,1
0,2,3.332204510175204,11.477660915869917,26,4,3,0.0,36,3.0,0,0,1,0,0,0,3.58351893845611,1.0986122886681098,0,-0.7490008469127294,0.7490008469127294,2
1,0,3.2188758248682006,10.747508621530201,28,2,2,2.0,21,1.75,0,0,0,0,0,1,3.044522437723423,0.5596157879354227,1,-1.18158002644791,1.18158002644791,0
1,0,3.044522437723423,10.75851971168943,22,8,5,0.0,33,2.75,0,1,0,0,0,0,3.4965075614664802,1.0116009116784799,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.044522437723423,10.809667340659555,25,5,5,0.0,18,1.5,1,0,0,0,0,0,2.8903717578961645,0.4054651081081644,0,-0.5327112571451391,0.5327112571451391,0
1,1,3.2188758248682006,11.078088187203576,30,0,5,1.0,33,2.75,0,0,0,1,0,0,3.4965075614664802,1.0116009116784799,1,-1.6141592059830907,1.6141592059830907,1
1,0,3.1354942159291497,10.740886580744084,17,13,4,0.0,18,1.5,0,1,0,0,0,0,2.8903717578961645,0.4054651081081644,0,1.1976054609955833,-1.1976054609955833,0
0,0,3.091042453358316,10.596659732783579,22,8,2,0.0,15,1.25,0,0,0,0,1,0,2.70805020110221,0.22314355131420976,0,0.11615751215763173,-0.11615751215763173,0
0,0,3.1780538303479458,10.633593274081605,19,11,5,0.0,34,2.8333333333333335,0,0,0,0,1,0,3.5263605246161616,1.0414538748281612,0,0.7650262814604026,-0.7650262814604026,0
0,1,3.332204510175204,10.99666845120703,20,10,4,3.0,31,2.5833333333333335,1,0,0,0,0,0,3.4339872044851463,0.949080554697146,1,0.5487366916928124,-0.5487366916928124,1
0,0,3.2188758248682006,10.69244478794205,15,15,4,2.0,18,1.5,0,1,0,0,0,0,2.8903717578961645,0.4054651081081644,1,1.6301846405307638,-1.6301846405307638,0
0,0,3.1780538303479458,10.679527222435633,30,0,4,1.0,29,2.4166666666666665,0,0,1,0,0,0,3.367295829986474,0.8823891801984737,1,-1.6141592059830907,1.6141592059830907,0
1,0,3.1780538303479458,10.767600388351703,19,11,3,0.0,34,2.8333333333333335,1,0,0,0,0,0,3.5263605246161616,1.0414538748281612,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.1354942159291497,10.798942723822146,29,1,4,1.0,16,1.3333333333333333,0,0,0,0,1,0,2.772588722239781,0.28768207245178085,1,-1.3978696162155004,1.3978696162155004,0
1,1,3.258096538021482,11.037611762205596,30,0,5,1.0,32,2.6666666666666665,0,0,0,0,0,1,3.4657359027997265,0.9808292530117262,1,-1.6141592059830907,1.6141592059830907,1
0,0,3.1354942159291497,10.7513495394883,20,10,3,0.0,31,2.5833333333333335,0,1,0,0,0,0,3.4339872044851463,0.949080554697146,0,0.5487366916928124,-0.5487366916928124,0
0,0,3.1780538303479458,10.712014884136147,16,14,3,1.0,26,2.1666666666666665,0,0,1,0,0,0,3.258096538021482,0.7731898882334817,1,1.4138950507631736,-1.4138950507631736,0
1,3,3.4011973816621555,11.672950286765573,26,4,3,4.0,23,1.9166666666666665,0,0,1,0,0,0,3.1354942159291497,0.6505875661411493,2,-0.7490008469127294,0.7490008469127294,3
0,0,3.2188758248682006,10.742789242882148,18,12,4,1.0,34,2.8333333333333335,0,0,0,0,1,0,3.5263605246161616,1.0414538748281612,1,0.9813158712279929,-0.9813158712279929,0
0,0,3.044522437723423,10.778977123006351,18,12,4,0.0,30,2.5,0,0,0,0,1,0,3.4011973816621555,0.9162907318741551,0,0.9813158712279929,-0.9813158712279929,0
1,0,3.2188758248682006,10.76159817234382,19,11,3,3.0,14,1.1666666666666667,0,0,1,0,0,0,2.6390573296152584,0.15415067982725836,1,0.7650262814604026,-0.7650262814604026,0
0,0,3.044522437723423,10.633135404132767,16,14,3,0.0,29,2.4166666666666665,1,0,0,0,0,0,3.367295829986474,0.8823891801984737,0,1.4138950507631736,-1.4138950507631736,0
1,0,3.2188758248682006,10.624371488067673,16,14,3,2.0,22,1.8333333333333335,0,0,0,1,0,0,3.091042453358316,0.6061358035703156,1,1.4138950507631736,-1.4138950507631736,0
1,0,3.044522437723423,10.634989686972537,29,1,5,0.0,32,2.6666666666666665,1,0,0,0,0,0,3.4657359027997265,0.9808292530117262,0,-1.3978696162155004,1.3978696162155004,0
0,0,3.091042453358316,10.626727373403243,30,0,2,0.0,13,1.0833333333333333,0,1,0,0,0,0,2.5649493574615367,0.08004270767353636,0,-1.6141592059830907,1.6141592059830907,0
1,0,3.1354942159291497,10.604702104173832,27,3,2,1.0,12,1.0,0,0,0,0,1,0,2.4849066497880004,0.0,1,-0.9652904366803198,0.9652904366803198,0
1,2,3.4011973816621555,11.481187089183015,25,5,4,4.0,20,1.6666666666666665,0,1,0,0,0,0,2.995732273553991,0.5108256237659906,2,-0.5327112571451391,0.5327112571451391,2
1,2,3.4011973816621555,11.373789826425874,20,10,4,4.0,24,2.0,0,0,0,1,0,0,3.1780538303479458,0.6931471805599453,2,0.5487366916928124,-0.5487366916928124,2
0,0,3.1354942159291497,10.80151247560339,30,0,2,1.0,14,1.1666666666666667,1,0,0,0,0,0,2.6390573296152584,0.15415067982725836,1,-1.6141592059830907,1.6141592059830907,0
0,3,3.4011973816621555,11.814584404352804,18,12,2,4.0,54,4.5,0,0,0,0,0,1,3.9889840465642745,1.5040773967762742,2,0.9813158712279929,-0.9813158712279929,3
1,0,3.2188758248682006,10.717258175419811,18,12,3,2.0,29,2.4166666666666665,0,1,0,0,0,0,3.367295829986474,0.8823891801984737,1,0.9813158712279929,-0.9813158712279929,0
0,0,3.2188758248682006,10.751991827769352,19,11,4,2.0,27,2.25,0,0,0,0,0,1,3.295836866004329,0.8109302162163288,1,0.7650262814604026,-0.7650262814604026,0
0,0,3.1780538303479458,10.61071020720062,25,5,3,1.0,26,2.1666666666666665,0,0,0,0,1,0,3.258096538021482,0.7731898882334817,1,-0.5327112571451391,0.5327112571451391,0
1,0,3.1354942159291497,10.650767741676,15,15,5,0.0,27,2.25,0,1,0,0,0,0,3.295836866004329,0.8109302162163288,0,1.6301846405307638,-1.6301846405307638,0
0,0,3.1780538303479458,10.787544307076562,23,7,3,1.0,28,2.3333333333333335,1,0,0,0,0,0,3.332204510175204,0.8472978603872037,1,-0.10013207760995856,0.10013207760995856,0
1,2,3.4011973816621555,11.304559682568422,15,15,5,4.0,30,2.5,1,0,0,0,0,0,3.4011973816621555,0.9162907318741551,2,1.6301846405307638,-1.6301846405307638,2
1,0,3.044522437723423,10.616829440381593,28,2,3,0.0,23,1.9166666666666665,0,0,1,0,0,0,3.1354942159291497,0.6505875661411493,0,-1.18158002644791,1.18158002644791,0
0,2,3.332204510175204,11.337940926310278,27,3,5,3.0,49,4.083333333333333,0,0,0,0,0,1,3.8918202981106265,1.4069136483226263,1,-0.9652904366803198,0.9652904366803198,2
1,0,3.1354942159291497,10.79285919505902,28,2,2,1.0,13,1.0833333333333333,0,0,0,0,1,0,2.5649493574615367,0.08004270767353636,1,-1.18158002644791,1.18158002644791,0
0,3,3.4011973816621555,11.777809628746006,18,12,3,4.0,39,3.25,1,0,0,0,0,0,3.6635616461296463,1.1786549963416462,2,0.9813158712279929,-0.9813158712279929,3
0,0,3.2188758248682006,10.726675666147958,20,10,4,2.0,25,2.0833333333333335,0,0,0,0,1,0,3.2188758248682006,0.7339691750802005,1,0.5487366916928124,-0.5487366916928124,0
0,0,3.1354942159291497,10.751285287964983,16,14,4,1.0,16,1.3333333333333333,0,0,0,1,0,0,2.772588722239781,0.28768207245178085,1,1.4138950507631736,-1.4138950507631736,0
1,1,3.332204510175204,11.070505873868298,17,13,4,4.0,39,3.25,0,1,0,0,0,0,3.6635616461296463,1.1786549963416462,2,1.1976054609955833,-1.1976054609955833,1
0,0,3.1780538303479458,10.664410197176586,25,5,4,1.0,25,2.0833333333333335,0,0,0,0,0,1,3.2188758248682006,0.7339691750802005,1,-0.5327112571451391,0.5327112571451391,0
0,0,3.1354942159291497,10.765279859073784,19,11,4,0.0,20,1.6666666666666665,0,0,0,0,1,0,2.995732273553991,0.5108256237659906,0,0.7650262814604026,-0.7650262814604026,0
0,0,3.1780538303479458,10.638927645286325,22,8,3,0.0,31,2.5833333333333335,0,1,0,0,0,0,3.4339872044851463,0.949080554697146,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.1354942159291497,10.656199970433464,23,7,4,0.0,22,1.8333333333333335,1,0,0,0,0,0,3.091042453358316,0.6061358035703156,0,-0.10013207760995856,0.10013207760995856,0
1,0,3.091042453358316,10.726565902688105,22,8,3,0.0,33,2.75,0,1,0,0,0,0,3.4965075614664802,1.0116009116784799,0,0.11615751215763173,-0.11615751215763173,0
1,1,3.2188758248682006,11.085398780059545,29,1,5,1.0,40,3.3333333333333335,0,0,1,0,0,0,3.6888794541139363,1.2039728043259361,1,-1.3978696162155004,1.3978696162155004,1
1,0,3.2188758248682006,10.681228606945007,24,6,4,3.0,17,1.4166666666666667,0,0,0,0,0,1,2.833213344056216,0.3483066942682158,1,-0.31642166737754884,0.31642166737754884,0
1,1,3.2188758248682006,11.000548638711502,17,13,5,0.0,15,1.25,0,1,0,0,0,0,2.70805020110221,0.22314355131420976,0,1.1976054609955833,-1.1976054609955833,1
1,0,3.1354942159291497,10.624833387454752,22,8,5,0.0,28,2.3333333333333335,0,1,0,0,0,0,3.332204510175204,0.8472978603872037,0,0.11615751215763173,-0.11615751215763173,0
0,0,3.044522437723423,10.740085515501034,26,4,2,0.0,33,2.75,0,1,0,0,0,0,3.4965075614664802,1.0116009116784799,0,-0.7490008469127294,0.7490008469127294,0
1,0,3.1780538303479458,10.718276979078178,18,12,5,1.0,24,2.0,1,0,0,0,0,0,3.1780538303479458,0.6931471805599453,1,0.9813158712279929,-0.9813158712279929,0
1,0,3.1780538303479458,10.678974799818294,24,6,5,0.0,30,2.5,1,0,0,0,0,0,3.4011973816621555,0.9162907318741551,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.2188758248682006,10.733457577943756,23,7,4,2.0,23,1.9166666666666665,0,0,1,0,0,0,3.1354942159291497,0.6505875661411493,1,-0.10013207760995856,0.10013207760995856,0
0,0,3.1780538303479458,10.73103449857573,20,10,2,1.0,22,1.8333333333333335,0,1,0,0,0,0,3.091042453358316,0.6061358035703156,1,0.5487366916928124,-0.5487366916928124,0
1,0,3.1354942159291497,10.702547596181969,25,5,3,0.0,25,2.0833333333333335,0,0,0,0,0,1,3.2188758248682006,0.7339691750802005,0,-0.5327112571451391,0.5327112571451391,0
1,0,3.044522437723423,10.702052747100838,16,14,4,0.0,17,1.4166666666666667,0,0,0,1,0,0,2.833213344056216,0.3483066942682158,0,1.4138950507631736,-1.4138950507631736,0
0,1,3.295836866004329,10.940756210963185,21,9,4,0.0,36,3.0,0,0,0,1,0,0,3.58351893845611,1.0986122886681098,0,0.33244710192522203,-0.33244710192522203,1
1,0,3.1780538303479458,10.705354599810315,18,12,2,2.0,12,1.0,0,0,0,0,1,0,2.4849066497880004,0.0,1,0.9813158712279929,-0.9813158712279929,0
0,0,3.1780538303479458,10.68482874383199,26,4,5,2.0,14,1.1666666666666667,0,0,0,0,1,0,2.6390573296152584,0.15415067982725836,1,-0.7490008469127294,0.7490008469127294,0
1,0,3.044522437723423,10.783549889802996,28,2,3,0.0,27,2.25,0,0,1,0,0,0,3.295836866004329,0.8109302162163288,0,-1.18158002644791,1.18158002644791,0
0,0,3.044522437723423,10.630697938371775,19,11,4,0.0,28,2.3333333333333335,0,0,0,0,0,1,3.332204510175204,0.8472978603872037,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.091042453358316,10.643661438523829,18,12,3,0.0,23,1.9166666666666665,0,1,0,0,0,0,3.1354942159291497,0.6505875661411493,0,0.9813158712279929,-0.9813158712279929,0
1,0,3.1780538303479458,10.693171433144103,30,0,4,1.0,19,1.5833333333333335,1,0,0,0,0,0,2.9444389791664403,0.45953232937844024,1,-1.6141592059830907,1.6141592059830907,0
0,5,3.4011973816621555,12.617758365451394,27,3,2,4.0,22,1.8333333333333335,0,0,0,0,1,0,3.091042453358316,0.6061358035703156,2,-0.9652904366803198,0.9652904366803198,3
1,0,3.091042453358316,10.79552657460799,20,10,4,0.0,21,1.75,0,0,0,0,1,0,3.044522437723423,0.5596157879354227,0,0.5487366916928124,-0.5487366916928124,0
0,0,3.1780538303479458,10.637752683816972,22,8,4,1.0,24,2.0,0,0,0,0,0,1,3.1780538303479458,0.6931471805599453,1,0.11615751215763173,-0.11615751215763173,0
0,0,3.1780538303479458,10.670581978048157,19,11,3,0.0,35,2.9166666666666665,1,0,0,0,0,0,3.5553480614894135,1.0704414117014134,0,0.7650262814604026,-0.7650262814604026,0
0,0,3.091042453358316,10.63050461760369,22,8,3,0.0,30,2.5,0,0,0,1,0,0,3.4011973816621555,0.9162907318741551,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.1354942159291497,10.71188122110046,23,7,4,0.0,21,1.75,0,0,0,1,0,0,3.044522437723423,0.5596157879354227,0,-0.10013207760995856,0.10013207760995856,0
0,0,3.091042453358316,10.799085661185194,30,0,3,0.0,26,2.1666666666666665,0,1,0,0,0,0,3.258096538021482,0.7731898882334817,0,-1.6141592059830907,1.6141592059830907,0
1,1,3.332204510175204,11.031448265330804,22,8,5,0.0,40,3.3333333333333335,0,0,0,1,0,0,3.6888794541139363,1.2039728043259361,0,0.11615751215763173,-0.11615751215763173,1
1,0,3.1354942159291497,10.732388654073693,30,0,3,1.0,12,1.0,0,0,1,0,0,0,2.4849066497880004,0.0,1,-1.6141592059830907,1.6141592059830907,0
0,0,3.1354942159291497,10.69973269109964,29,1,4,1.0,15,1.25,0,0,0,0,0,1,2.70805020110221,0.22314355131420976,1,-1.3978696162155004,1.3978696162155004,0
1,0,3.1780538303479458,10.816211932530674,18,12,3,1.0,23,1.9166666666666665,0,0,0,0,1,0,3.1354942159291497,0.6505875661411493,1,0.9813158712279929,-0.9813158712279929,0
1,0,3.1354942159291497,10.714151066523913,22,8,4,0.0,21,1.75,0,0,0,0,0,1,3.044522437723423,0.5596157879354227,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.1780538303479458,10.609378189243436,29,1,5,1.0,28,2.3333333333333335,0,1,0,0,0,0,3.332204510175204,0.8472978603872037,1,-1.3978696162155004,1.3978696162155004,0
1,0,3.2188758248682006,10.788989125590403,29,1,2,3.0,13,1.0833333333333333,0,0,1,0,0,0,2.5649493574615367,0.08004270767353636,1,-1.3978696162155004,1.3978696162155004,0
1,0,3.2188758248682006,10.599455750282775,15,15,4,1.0,36,3.0,0,0,1,0,0,0,3.58351893845611,1.0986122886681098,1,1.6301846405307638,-1.6301846405307638,0
1,0,3.2188758248682006,10.786283546526374,30,0,2,1.0,35,2.9166666666666665,0,0,1,0,0,0,3.5553480614894135,1.0704414117014134,1,-1.6141592059830907,1.6141592059830907,0
1,0,3.1354942159291497,10.766672822723178,17,13,5,1.0,13,1.0833333333333333,0,0,0,0,0,1,2.5649493574615367,0.08004270767353636,1,1.1976054609955833,-1.1976054609955833,0
0,0,3.1780538303479458,10.762022044849319,29,1,2,2.0,14,1.1666666666666667,0,0,0,1,0,0,2.6390573296152584,0.15415067982725836,1,-1.3978696162155004,1.3978696162155004,0
0,0,3.091042453358316,10.812088795925902,16,14,5,0.0,24,2.0,0,0,0,1,0,0,3.1780538303479458,0.6931471805599453,0,1.4138950507631736,-1.4138950507631736,0
0,0,3.091042453358316,10.645734373182417,27,3,4,0.0,30,2.5,0,0,0,0,0,1,3.4011973816621555,0.9162907318741551,0,-0.9652904366803198,0.9652904366803198,0
0,0,3.1354942159291497,10.760686237600595,26,4,4,0.0,18,1.5,0,1,0,0,0,0,2.8903717578961645,0.4054651081081644,0,-0.7490008469127294,0.7490008469127294,0
0,0,3.2188758248682006,10.652069439984174,17,13,5,1.0,32,2.6666666666666665,0,0,1,0,0,0,3.4657359027997265,0.9808292530117262,1,1.1976054609955833,-1.1976054609955833,0
1,0,3.044522437723423,10.71843192346452,23,7,5,0.0,35,2.9166666666666665,1,0,0,0,0,0,3.5553480614894135,1.0704414117014134,0,-0.10013207760995856,0.10013207760995856,0
1,0,3.044522437723423,10.738047486046398,16,14,4,0.0,30,2.5,0,0,0,0,1,0,3.4011973816621555,0.9162907318741551,0,1.4138950507631736,-1.4138950507631736,0
1,1,3.2188758248682006,10.933606844758938,26,4,5,0.0,45,3.75,1,0,0,0,0,0,3.8066624897703196,1.3217558399823195,0,-0.7490008469127294,0.7490008469127294,1
1,0,3.091042453358316,10.707191723660717,15,15,3,0.0,31,2.5833333333333335,0,0,0,0,1,0,3.4339872044851463,0.949080554697146,0,1.6301846405307638,-1.6301846405307638,0
0,0,3.091042453358316,10.616633419602762,17,13,2,0.0,22,1.8333333333333335,0,1,0,0,0,0,3.091042453358316,0.6061358035703156,0,1.1976054609955833,-1.1976054609955833,0
0,3,3.4011973816621555,11.545286163474483,29,1,3,4.0,36,3.0,0,0,0,0,0,1,3.58351893845611,1.0986122886681098,2,-1.3978696162155004,1.3978696162155004,3
1,0,3.044522437723423,10.715284060080414,19,11,4,0.0,19,1.5833333333333335,0,0,1,0,0,0,2.9444389791664403,0.45953232937844024,0,0.7650262814604026,-0.7650262814604026,0
0,0,3.2188758248682006,10.805882179218171,16,14,2,2.0,23,1.9166666666666665,0,0,0,1,0,0,3.1354942159291497,0.6505875661411493,1,1.4138950507631736,-1.4138950507631736,0
0,3,3.4011973816621555,11.878228083259318,26,4,5,4.0,71,5.916666666666667,0,0,0,0,1,0,4.2626798770413155,1.777773227253315,2,-0.7490008469127294,0.7490008469127294,3
0,4,3.4011973816621555,12.021759106055425,21,9,4,4.0,44,3.6666666666666665,0,0,1,0,0,0,3.784189633918261,1.2992829841302609,2,0.33244710192522203,-0.33244710192522203,3
1,0,3.1780538303479458,10.667838492102405,28,2,3,1.0,19,1.5833333333333335,0,0,0,0,1,0,2.9444389791664403,0.45953232937844024,1,-1.18158002644791,1.18158002644791,0
1,0,3.1780538303479458,10.753125529855506,26,4,5,1.0,23,1.9166666666666665,0,0,0,0,1,0,3.1354942159291497,0.6505875661411493,1,-0.7490008469127294,0.7490008469127294,0
1,0,3.2188758248682006,10.754642251464746,15,15,2,3.0,15,1.25,1,0,0,0,0,0,2.70805020110221,0.22314355131420976,1,1.6301846405307638,-1.6301846405307638,0
1,0,3.044522437723423,10.737787012851957,25,5,3,0.0,32,2.6666666666666665,1,0,0,0,0,0,3.4657359027997265,0.9808292530117262,0,-0.5327112571451391,0.5327112571451391,0
1,0,3.2188758248682006,10.66043079117615,18,12,3,2.0,27,2.25,0,1,0,0,0,0,3.295836866004329,0.8109302162163288,1,0.9813158712279929,-0.9813158712279929,0
0,0,3.091042453358316,10.792756461313976,24,6,3,0.0,31,2.5833333333333335,0,0,0,0,0,1,3.4339872044851463,0.949080554697146,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.1780538303479458,10.78236713301211,16,14,4,2.0,16,1.3333333333333333,0,0,1,0,0,0,2.772588722239781,0.28768207245178085,1,1.4138950507631736,-1.4138950507631736,0
1,0,3.2188758248682006,10.729284487191537,28,2,3,2.0,24,2.0,0,0,0,0,0,1,3.1780538303479458,0.6931471805599453,1,-1.18158002644791,1.18158002644791,0
0,0,3.091042453358316,10.628230294685824,19,11,5,0.0,32,2.6666666666666665,1,0,0,0,0,0,3.4657359027997265,0.9808292530117262,0,0.7650262814604026,-0.7650262814604026,0
1,1,3.258096538021482,10.835828783228976,21,9,4,1.0,39,3.25,0,0,0,0,1,0,3.6635616461296463,1.1786549963416462,1,0.33244710192522203,-0.33244710192522203,1
1,1,3.258096538021482,11.04351366056162,27,3,2,0.0,33,2.75,0,0,1,0,0,0,3.4965075614664802,1.0116009116784799,0,-0.9652904366803198,0.9652904366803198,1
0,2,3.367295829986474,11.35499598780626,19,11,2,1.0,46,3.8333333333333335,0,0,0,0,0,1,3.828641396489095,1.3437347467010947,1,0.7650262814604026,-0.7650262814604026,2
0,0,3.1354942159291497,10.647351611387782,23,7,4,0.0,20,1.6666666666666665,0,0,1,0,0,0,2.995732273553991,0.5108256237659906,0,-0.10013207760995856,0.10013207760995856,0
1,0,3.1780538303479458,10.764434693371008,26,4,5,1.0,24,2.0,0,0,0,0,0,1,3.1780538303479458,0.6931471805599453,1,-0.7490008469127294,0.7490008469127294,0
0,0,3.1780538303479458,10.661181066703127,19,11,2,1.0,23,1.9166666666666665,0,0,1,0,0,0,3.1354942159291497,0.6505875661411493,1,0.7650262814604026,-0.7650262814604026,0
1,0,3.1780538303479458,10.691990366412826,27,3,5,2.0,15,1.25,0,0,0,0,0,1,2.70805020110221,0.22314355131420976,1,-0.9652904366803198,0.9652904366803198,0
0,0,3.1780538303479458,10.750685407922997,22,8,3,0.0,30,2.5,0,0,1,0,0,0,3.4011973816621555,0.9162907318741551,0,0.11615751215763173,-0.11615751215763173,0
0,0,3.091042453358316,10.64363758669141,24,6,2,0.0,18,1.5,0,1,0,0,0,0,2.8903717578961645,0.4054651081081644,0,-0.31642166737754884,0.31642166737754884,0
0,4,3.4011973816621555,11.945395956306232,16,14,2,4.0,57,4.75,0,0,1,0,0,0,4.04305126783455,1.55814461804655,2,1.4138950507631736,-1.4138950507631736,3
0,2,3.367295829986474,11.435936423442092,26,4,4,3.0,38,3.1666666666666665,0,0,0,0,1,0,3.6375861597263857,1.1526795099383853,1,-0.7490008469127294,0.7490008469127294,2
1,0,3.1780538303479458,10.603535865409372,17,13,4,2.0,16,1.3333333333333333,0,0,0,0,0,1,2.772588722239781,0.28768207245178085,1,1.1976054609955833,-1.1976054609955833,0
1,0,3.2188758248682006,10.762170357789895,27,3,5,1.0,34,2.8333333333333335,0,1,0,0,0,0,3.5263605246161616,1.0414538748281612,1,-0.9652904366803198,0.9652904366803198,0
0,0,3.2188758248682006,10.771616922503265,20,10,3,3.0,13,1.0833333333333333,1,0,0,0,0,0,2.5649493574615367,0.08004270767353636,1,0.5487366916928124,-0.5487366916928124,0
1,0,3.091042453358316,10.708600883430892,23,7,4,0.0,29,2.4166666666666665,0,1,0,0,0,0,3.367295829986474,0.8823891801984737,0,-0.10013207760995856,0.10013207760995856,0
0,0,3.1780538303479458,10.634195415313956,19,11,3,2.0,15,1.25,0,0,1,0,0,0,2.70805020110221,0.22314355131420976,1,0.7650262814604026,-0.7650262814604026,0
0,0,3.1354942159291497,10.701355043866476,15,15,4,1.0,15,1.25,0,0,0,0,1,0,2.70805020110221,0.22314355131420976,1,1.6301846405307638,-1.6301846405307638,0
0,4,3.4011973816621555,12.172096953175105,20,10,5,4.0,42,3.5,1,0,0,0,0,0,3.7376696182833684,1.252762968495368,2,0.5487366916928124,-0.5487366916928124,3
1,0,3.091042453358316,10.608538600098896,18,12,4,0.0,11,0.9166666666666666,0,0,0,0,1,0,2.3978952727983707,-0.08701137698962981,0,0.9813158712279929,-0.9813158712279929,0
0,0,3.1780538303479458,10.74345863753687,15,15,4,2.0,16,1.3333333333333333,1,0,0,0,0,0,2.772588722239781,0.28768207245178085,1,1.6301846405307638,-1.6301846405307638,0
1,0,3.1354942159291497,10.765871050341373,22,8,2,0.0,19,1.5833333333333335,1,0,0,0,0,0,2.9444389791664403,0.45953232937844024,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.044522437723423,10.651998481932178,17,13,4,0.0,18,1.5,0,0,0,1,0,0,2.8903717578961645,0.4054651081081644,0,1.1976054609955833,-1.1976054609955833,0
1,0,3.1354942159291497,10.738676682973242,16,14,3,0.0,33,2.75,1,0,0,0,0,0,3.4965075614664802,1.0116009116784799,0,1.4138950507631736,-1.4138950507631736,0
0,5,3.4011973816621555,12.65602980525263,21,9,2,4.0,56,4.666666666666667,0,1,0,0,0,0,4.02535169073515,1.540445040947149,2,0.33244710192522203,-0.33244710192522203,3
0,0,3.091042453358316,10.77958109465887,15,15,5,0.0,16,1.3333333333333333,0,0,0,1,0,0,2.772588722239781,0.28768207245178085,0,1.6301846405307638,-1.6301846405307638,0
1,0,3.2188758248682006,10.814725540773631,22,8,5,3.0,17,1.4166666666666667,0,0,0,0,1,0,2.833213344056216,0.3483066942682158,1,0.11615751215763173,-0.11615751215763173,0
